"name", "basic_info", "cost_info", "avg_stars"
역삼 호텔스타 프리미어, "이용안내확인 사항이용 안내 미 확인 후 취소 요청 시 취소가 되지 않습니다.객실 당 차량 1대만 주차 가능합니다. (단, 도보특가 객실은 주차 자체가 불가능)입실시간부터 퇴실시간까지만 주차 가능합니다(입실 전 미리 주차 불가, 퇴실 후 주차 불가)정원 2명 유지하면서 객실 릴레이 사용 금지스위트B와 트윈룸만 인원 추가 시 동성으로 최대 3인까지 이용 가능합니다연령을 떠나 가족 이외에는 3인실 혼숙 불가(가족일 경우 가족 관계 증명서 제출)퇴실 30분 초과 시 마다 추가 요금이 부과됩니다 (일반 객실 15,000원~)미성년자는 절대 입실 불가합니다 (2023년 기준, 생일이 지난 2004년생 부터 입실가능 이를 어기고 예약 시 환불 불가)신분증 요청 시 실물 신분증을 제시해주셔야 합니다 (사진으로는 입실 불가)공지사항객실은 부티크 호텔 특성 상 이미지와 다른 객실이 배정될 수 있습니다. (객실 지정은 불가,체크인 시 랜덤 배정)프런트에 맡기지 않은 귀중품은 책임지지 않습니다 체크아웃 시간 30분 초과 퇴실 시 추가 요금 부과됩니다.(15000원~)숙박의 경우 AM 03:00 이후 체크인 시 10시간 제공 됩니다. 게임룸 경우 유료 게임 이용 시 본인 계정 필요. 게임룸 노하드PC로 설치된 게임 이외의 게임 이용시 미리 문의 바랍니다.분실물은 습득일로부터 2주간 보관하며 이후엔 폐기처분합니다.객실 키 분실 시 분실료 부과되오니 외출 시 프런트에 보관바랍니다.반려동물 입실 절대 불가미성년자는 절대입실 불가합니다 (2023년 기준, 생일이 지난 2004년생 부터 입실가능 이를 어기고 예약 시 환불 불가)자세한 사항은 호텔로 문의 주세요객실전 객실 넷플릭스 무료 시청가능(호텔 계정 제공 단, 이용 인원이 많을 시 추가 제공은 어렵습니다)전 객실 PC이용 가능(도보전용, 스탠다드, 디럭스, 트윈, 스위트 객실 노하드PC)게임룸 객실 오픈! 최고사양 2PC (7.1ch 진동 게이밍 헤드셋 대여 가능)전 객실 최고급 침구류, 비데, 공기 청정기 비치스위트 객실 스타일러, 안마의자, 전자렌지 비치TVPC 연결 가능, WiFi free ,전 객실 고데기, 일회용 고급 스킨로션 비치전 객실 고속 무선 충전기 비치 완료 (호환이 안되거나 추가로 충전기가 필요하시면 프런트에서 무상 대여 해드립니다신분증이나 신용카드를 맡겨주세요) 프런트 및 그외 시설로비 미니바에서 고급 원두커피, 웰컴 드링크, 얼음컵 무료제공스위트를 제외한 객실은 로비에서 전자렌지 이용 가능일회용 렌즈 케이스, 렌즈 보존액 무료로 제공해드립니다!코로나19 방지를 위해 손 세정제 제공, 엘리베이터 내 향균 보호 필름 부착현장 결제 시 할인 및 마일리지 적립 혜택을 드립니다.숙소 소개저희 호텔스타 프리미어는 역삼역 8번출구 방향 (구)르네상스 옆에 위치한 호텔입니다.역삼역 3번출구 강남 파이낸스센터인근 스타랑은 다른 업체이오니, 예약 전에 확인 한번 부탁드립니다.", 40,000원~, 4.8
역삼 녹스 호텔, "이용안내공지사항제휴점 사정으로 인해 객실정보가 수시로 변경될수 있으며 이로인한 불이익은 당사가 책임지지 않습니다예약 후 방문시에 객실이 사진과 다를수 있으며 객실은 랜덤 배정됩니다 1톤 트럭이나 대형 SUV는 예약전에 먼저 모텔에 문의 바랍니다.기준인원 및 이용안내 사항스탠다드 ,디럭스 기준인원 2명 (추가인원 불가)프리미엄 기준인원 2명 최대인원 3명 (추가인원 1인당 10,000원)스위트룸 (단층 1202호) 기준인원4명 최대인원8명로얄 스위트룸 (복층 1201호) 기준인원 4명 최대인원10명로얄 스위트룸 (수영장 301호) 기준인원 4명 최대인원10명로얄 스위트룸 (수영장 301호) 이용시 수영장 물 온도는 23도 25도 사이 입니다 물 온도는 임의로 변경이 불가하니 착오 없으시기 바랍니다스위트룸 (단층), 로얄스위트룸 (수영장), 로얄스위트룸 (복층) 이용시 음악 및 스피커 사용은 PM11시 까지만 가능합니다1객실 당 주차 1대만 가능 합니다 (전 객실 모두 동일)미성년자 예약으로 인한 입실거부는 취소환불이 불가합니다환불규정 안내제휴점 사정에 의해 3일전 취소는 가능하며 취소시 100% 환불처리 가능당일 예약은 환불 불가 하시니 착오 없으시기 바랍니다.숙소 소개 ", 30,000원~, 4.5
강남 캠퍼스, "이용안내14가지 객실타입, 랜덤배정객실은 디자인이 상이한 14가지 타입으로 구성되어 있으며 랜덤배정입니다.( PC는 객실에 없습니다 이점 참고 바라겠습니다.)등급별 객실 구성 내용과 너비는 모두 동일객실 등급별 객실 구성 내용과 너비는 모두 같으며 디자인의 차이만 있습니다.지정객실 예약불가지정 객실 예약은 불가능한 점 양해 부탁드리며 해당 이유로 취소 및 환불은 불가능합니다.전화예약환불규정 안내바로예약 주말 특가바로예약으로 일요일 숙박 예약시 현장 방문보다 저렴한 가격으로 이용 가능(야놀자 바로예약에서만 진행되는 스페셜 프로모션)카카오톡 옐로우 아이디 친구 등록 [호텔캠퍼스] 로 문의주시면 24시간 상시 예약 문의 가능환불 규정당일 : 환불 및 취소불가기본규정성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.체크인시 키오스크로만 체크인 가능합니다(50분부터 체크인 가능)대실 예약하신 경우 예약하신 체크인 시간보다 늦게 체크인 시 예약하신 마감 시간까지만 이용가능하니 참고하시기 바랍니다.대실 기본4시간 기재되어있으며 예약하신 마감시간까지만 이용가능합니다.1시간 추가연장시 추가요금있습니다.(추가요금 15,000원)객실 기준인원 2인 외 인원추가 X 신분증 미 지참시 입실 불가, 취소 불가주차 정보저희 호텔 캠퍼스는 주차가 불가능하오니 이점 참고하시기 바랍니다.주변 주차장 관련하여는 이용자 본인이 직접 검색하셔서 알아보셔야합니다.주차관련으로 인한 환불 및 취소는 불가능합니다.프로모션 정보(야놀자 바로예약에서만 진행되는 스페셜 프로모션)바로예약으로 일요일 숙박 예약시 현장 방문보다 저렴한 가격으로 이용 가능", 40,000원~, 4.6
역삼 Hotel The Artist, "이용안내 호텔 디아티스트 역삼점 객실 이용규정입니다.취소규정안내체크인 날짜 기준이용 5일전 100% 환불이용 3일전 70% 환불이용 2일전 50% 환불이용 당일 취소 및 환불 불가합니다.필수사항체크인 전, 신분증 제시에 협조부탁드립니다신분증 확인이 안되면 입실불가하며,취소, 환불 불가합니다이용안내전 객실 이용인원은 2인 기준인원추가는 안되며, 이불제공안됩니다또한, 남성2인 여성1인 또는 여성2인 남성1인도 마찬가지로입실불가하며, 객실 2룸 구매후, 한 객실에 모여계시는것도 안됩니다 이경우 취소및 환불 불가하니 참고바랍니다전 객실 랜덤배정차량 주차는 발렛가능, 체크인시에만 주차가능합니다.(체크인 전 미리주차와 차량1대외 2대시,주차불가 상품 구매 후, 차량으로 입실시 20,000원 추가요금발생)체크인 시간 및 요금은 호텔사정에 따라 변동될수 있습니다.얼리체크인과 레이트 체크아웃시 추가요금 발생됩니다.고데기는 프론트에서 무상대여가능하며와인잔 및 와인오프너는 프론트에서 구매가능합니다숙소 소개최고급 부띠끄 호텔 Hotel the artist", 35,000원~, 4.7
역삼 리치웰, "이용안내리치웰 공지사항리치웰 호텔 전객실 Netflix 프리존 (무료시청가능,자동로그인)전 객실 2인 기준적용(디럭스,스위트,로얄스위트만 최대4인까지적용 1인당 추가요금 2만원발생,이불X)퇴실 30분전 퇴실콜드림 (안받을시 자동연장요금발생 객실별 요금다름)신분증 미 지참시 입실이 거부될수있습니다 (신분증미지참시 취소및환불불가)애완동물 출입불가객실지정불가(사진과다를수있음랜덤배정)객실 내 물품및 재산상 손해발생시 법적책임을 질수있습니다객실당 차량 1대 가능(전객실 모두 동일함) 2대절대불가입실전 미리주차 절대불가주차타워 불가차량 안내 오토바이주차불가벤틀리,롤스로이스,람보르기니,페라리,마세라티,포르쉐,고급스포츠카,카니발,트럭등등특수차량 및 주차타워 입고불가차량호텔에 사전문의없이 주차불가차량으로 일반실예약시 주차를못하거나차액발생 할수있음 (예약취소 불가능)리치웰 기본규정객실은 부티크 호텔 특성상 이미지와 다른 객실이 배정될 수 있습니다객실 지정은 불가 합니다(체크인시 랜덤 배정)전 객실 2인기준2인 이상 입실 원할시 디럭스,스위트,로얄스위트 예약후 인원추가 현장추가결제가능 (인원추가 1인당 2만원 추가이불없음)스탠다드,슈페리얼 인원추가 절대불가연박 불가(연박시 추가요금 발생) 호텔문의바람주차 객실당 1대가능 (튜닝카,트럭,승합차,주차타워 입고불가등) 차량은 주차불가호텔에문의없이 입고불가차량 가져올시 차액발생할수있음오토바이 및 개인 퀵보드 주차불가애완동물은 출입이 불가합니다주말은 대실 시간추가 X (대실추가만 가능)신분증 이 지참시 입실이 거부될수있습니다 (신분증 미지참시 취소및환불불가)자세한 문의나 궁금한사항은 프런트 부탁드리겠습니다리치웰 객실 안내전 객실 WiFi전 객실 넷플릭스 시청 가능욕조 구비 객실 보유시티뷰 객실 보유대형 객실 보유리치웰 이용 안내객실 호수 및 디자인은 호텔 운영 상황에 따라 랜덤 배정됩니다.상기 이미지의 객실 예약을 원하실 경우, 프런트로 문의 부탁 드립니다.퇴실 시간 초과 시 추가 요금이 자동 부과될 수 있습니다.이용하시는 객실 타입에 따라 퇴실 시간이 상이 할 수 있습니다. 입실시 기준 인원은 2인이며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.비치 된 모든 물품의 도난, 훼손 또는 오염 시 손해 배상 및 세탁비를 청구합니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금변동이 있을 수 있습니다.리치웰 미성년자 이용 제한 안내미성년자는 이용 및 혼숙이 제한됩니다.미성년자는 부모님이 동반 하에 입실 가능합니다.입실 시 신분증 미지참으로 인해 이용 제한이 있을 수 있으며 이로 인한 환불은 불가합니다.리치웰 소음 안내밤 12시 이후부터는 이용하시는 모든 고객님들을 위해꼭 소음 관련 주의 부탁 드립니다.주변 객실에 피해를 주지 않도록 서로 배려와 협조 부탁드립니다.리치웰 오시는 길주소 : 서울특별시 강남구 테헤란로37길 1310 (역삼동)리치웰 주변 안내2호선 역삼역2호선 선릉역9호선 언주역분당선 선릉역분당선 선정릉역9호선 선정릉역리치웰 후기야놀자 APP, WEB에서 투숙하셨던 후기를 남겨주시면 야놀자 포인트 적립이 가능합니다.(포토후기는 사랑입니다)숙소 소개고품격 비즈니스 리치웰 호텔도심 속의 휴식공간.리치웰 호텔은 고객님들의 편한한 쉼터가 되기 위해 최선을 다하고 있으며, 고객님께서 들어오는 순간 A부터 Z까지의 서비스를 제공하고 있습니다.항상 발전하는 리치웰 호텔이 되겠습니다.", 45,000원~, 4.6
강남 렉시, "이용안내포인트적립 실시,숙박 대실 2인 기준모든 객실은 2인 기준 입니다(숙박, 대실),객실은 랜덤 배정입니다신분증 지참~~~미성년자 입실 불가 합니다대,숙박 추가요금,인원추가,조기입실 추가요금 10,000씩 부과됩니다.추가 인원 시 문의 전화 주세요(2인 이상 혼숙 안됩니다)스탠다드,드럭스객실은 최대3인,트윈객실,VIP객실은 최대4인 (2인 이상 혼숙은 불가)매장에서 직접 대실,숙박요금 결제시 도도포인트 적립해드립니다.예) 현금60,000원결제시 6,000포인트적립 카드 60,000원결제시 3,000포인트적립10,000포인트이상 적립시 현금처럼 사용가능합니다.단, 토요일만 적립과 사용이 불가하며 나머지요일은 모두적립과사용가능합니다.SUV주차불가, 전 객실 넷플릭스배틀그라운드세단,레이,suv,Rv,외제차량은 꼭전화문의주십시요 전화문의없을시 주차 불가할수 있습니다. 그외 호텔에 문의 주세요도보예약시 주차 불가,조기 주차시(소형차만 가능) 주차비 있습니다전객실 기가광랜 설치차량 만차 설정 시 호텔측으로 문의 바랍니다.공지사항신분증 지참!!!없을시 입실불가입니다모든 객실은 2인 기준입니다.(미성년자 출입 불가 합니다)객실은 랜덤배정입니다1인 추가,시간추가,조기입실시 10.000씩 부과됩니다,(2인 이상 혼숙은 안됩니다)스탠다드,디럭스는 2인기준,최대3인까지 이용가능(1인추가10,000원)Twin(Double Single) 2인기준, 최대4인까지 이용가능(1인추가 10,000원씩) 혼숙금지VIP(Double Single) 2인기준,최대4인까지 이용가능(1인추가 10,000원씩 )혼숙금지기본규정신분증 지참!!없을시 입실불가 입니다호텔 내규상 2인이상 혼숙,미성년 입실 금하고 있으니 이점 양해 부탁드립니다객실은 랜덤 배정입니다촛불 및 풍선이벤트는 되지 않습니다기물 파손시 법적 책임 지셔야 합니다숙소 소개강남 LEXY호텔 OPEN!다채로운 감각, 부띠크 호텔의 전설 강남 렉시호텔이 찾아옵니다. 부탁드립니다.", 30,000원~, 4.5
역삼 벤, "이용안내카운터에 맡기지않은 분실물은 책임지지않습니다카운터에 맡기시지않은 분실물은 책임지지 않습니다퇴실시 꼭 확인해 주세요분실물은 1주동안만 보관해 드립니다.전객실 금연실로 운영합니다건물 전체 금연으로 객실에서의 흡연시 강제 퇴실원칙으로 합니다.화재나 물품훼손시 고객님의 책임이 따르는점 양지부탁드립니다객실 내 물품및 재산상 손해발생시 법적책임을 질수있습니다.기본규정시간연장: 평일 2시간까지 가능 그이상은 대실적용 주말.공휴일 시간연장 불가! 대실로만 가능(예약 상황에따라 연장 불가할수 있음)기본인원은 1객실에 2인으로 제한합니다. 공지 미숙지로 인한 불이익은 당사와 제휴점에서 책임지지 않습니다 꼭 숙지해주십시요!주차 정보객실 당 차량 1대만 주차 가능합니다. (단, 도보전용 객실은 주차 자체가 불가능)도보로 선택 후 차량 방문 시 주차 절대 불가합니다.입실시간부터 퇴실시간까지만 주차 가능합니다(입실 전 미리 주차 불가, 퇴실 후 주차 불가)화물차량및 승합차량 , 특수차량, 슈퍼카, 튜닝카등은 전화로 사전에 문의 바랍니다.(((입고된 차량은 출차후 다시 입고가 안되는점 공지합니다 ))) 미성년자는 출입을 금지합니다방문시 신분증(주민등록증,여권,운전면허증) 필히 소지해 주시기 바랍니다신분증 미 지참시 입실이 거부될수있습니다 (신분증 미지참시 취소및환불불가)객실배정에 대한 안내모든객실은 랜덤으로 배정됩니다.객실 지정시 별도 추가요금 발생.공지사항강남역삼 최초 무한대실 실시 무한 대실 주중 이용시간 9시간으로 여유있게 이용하실수 있습니다.주말에도 고객님의 편안하고 여유있는 휴식을 위해 무한대실은 운영됩니다.예약 입실자외예약 입실자외에 (호텔측에 양해 없이 인원 교체) 인원 바뀔시 강제퇴실 조취함객실 릴레이 사용 엄격히 금함(강제퇴실)숙소 소개전객실 넷플릭스 시청 가능2022.04 신축 리모델링", 35,000원~, 4.8
역삼 XYM, "이용안내역삼 XYM 기본규정신분증 미 지참시 입실이 거부 될 수 있으며 이로 인해 입실을 하지 못 할 경우 취소나 환불 불가합니다.전 객실은 2인 기준 요금 이며 2인까지만 입실 가능합니다.스위트 1인 추가가능(대실시 3만원 숙박시 2만원), 로얄스위트 2인 추가가능(대실시 1인당3만원 숙박시 1인당 2만원) 그 이상 인원은 추가 하실 수 없으며침구(이불,베개) 절대 추가 불가 합니다.디럭스,프리미엄 이용 시 인원 추가 불가합니다.ott 서비스는 넷플릭스와 유튜브만 이용 가능합니다.충전기는 객실 내 구비되어 있지 않으며 프런트에서 보증금 맡길 시 대여 가능합니다.퇴실 시 대여하신 충전기를 가지고 오지 않으신 경우는 1만원의 추가요금이 발생합니다.동성은 체크인 불가 합니다.역삼 XYM 객실 안내전 객실 WiFi전 객실 넷플릭스 시청 가능전 객실 유튜브 시청 가능PC룸 객실 보유(일체형PC)욕조 구비 객실 보유대형 스위트룸 객실 보유역삼 XYM 이용 안내객실 호수 및 디자인은 호텔 운영 상황에 따라 랜덤 배정됩니다.상기 이미지의 객실 예약을 원하실 경우, 프런트로 문의 부탁 드립니다.퇴실 시간 초과 시 추가 요금이 자동 부과될 수 있습니다.(주중 시간당1만원, 주말 시간당2만원)이용하시는 객실 타입에 따라 퇴실 시간이 상이 할 수 있습니다. 입실시 기준 인원은 2인입니다.비치 된 모든 물품의 도난, 훼손 또는 오염 시 손해 배상 및 세탁비를 청구합니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금변동이 있을 수 있습니다.역삼 XYM 주차 안내1객실 당 1대만 주차 가능(2대 이상 주차 불가, 미리 주차 불가)기계식 주차장을 보유한 숙소입니다.주차타워에 주차가 불가한 차량은 주차가 제한 되므로 숙소에 문의 부탁드립니다.주차 제한 차량 (suv, rv, 박스 카, 럭셔리 세단, 튜닝카, 이륜차 등)디럭스 객실을 이용 하실 경우 제한차량을 가지고 오시면 주차 불가하며 입실 및 취소 또한 불가 합니다.트럭, 승합차, 특수차량, 슈퍼카, 고급럭셔리세단, 이륜차 킥보드 등 절대 주차 불가 합니다.도보 전용 객실로 예약 시 절대 주차 불가 합니다.역삼 XYM 취소 관련 안내취소 문의는 야놀자 고객센터로 문의 부탁 드리며 당일 예약 건은 취소나 변경이 불가 하며 공지 미 숙지로 인해 입실이 불가 한 경우 취소나 환불이 불가 한 점 미리 안내 드립니다.예약 날짜가 지난 예약건에 한해서는 노쇼, 결제정보 변경(카드변경후 재결제)등 어떠한 사유로도 취소나 변경이 불가합니다.역삼 XYM 입실 및 퇴실 안내입실 시간과 퇴실 시간을 잘 확인 하고 예약 부탁 드립니다.시간 미 숙지로 인한 예약건은 취소나 환불이 불가 합니다.퇴실 30분전 퇴실콜을 드리며 전화 연결이 불가하거나 받지 않으실 경우 자동으로 연장 되며 요금이 발생 합니다.연장 시 객실 별 요금이 다른 점은 양해 부탁드립니다.역삼 XYM 미성년자 이용 제한 안내미성년자는 이용 및 혼숙이 제한됩니다.입실 시 신분증 미지참으로 인해 이용 제한이 있을 수 있으며 이로 인한 환불은 불가합니다.역삼 XYM 소음 안내밤 12시 이후부터는 이용하시는 모든 고객님들을 위해꼭 소음 관련 주의 부탁 드립니다.주변 객실에 피해를 주지 않도록 서로 배려와 협조 부탁드립니다.역삼 XYM 오시는 길주소 : 서울 강남구 테헤란로28길 312 (역삼동)역삼 XYM 주변 안내2호선 선릉역9호선 언주역분당선 선릉역2호선 역삼역역삼 XYM 후기야놀자 APP, WEB에서 투숙하셨던 후기를 남겨주시면 야놀자 포인트 적립이 가능합니다.(포토후기는 사랑입니다)", 40,000원~, 4.7
역삼 아드리게, "이용안내객실 이용 공지사항저희 아드리게 호텔은 코로나19 청정구역 유지를 위해, 매출 손실을 감수하면서까지 최선을 다하고 있습니다.객실 정비 후 소독이 완료된 객실을 고객님들께 공급하고 있습니다.방역과 사회적 거리두기 지침을 준수하고 있지만 투숙하시는 고객님들의 협조도 절실합니다. 코로나 19 사회적 거리두기 2단계 발령에 따라 해당 기간에는 전 객실 2인 1실로만 운영하며 인원추가 절대 불가합니다.일행이라도 한 객실에 2인이상 머무실 수 없음을 미리 고지해 드립니다.방문도 불가합니다. 객실을 2개 잡으셨더라도 객실간 이동이 절대 불가합니다.발열 시 입실이 거부될 수 있으며, 코로나19 청정구역을 유지하여, 투숙 고객님들의 안전을 지켜드리기 위해, 정부의 방역 지침과 당 호텔의 투숙 기준을 어기시는 고객님께서는 숙박 약관과 정부의 방역 지침에 따라, 강제 퇴실 조치 되실 수 있음을 미리 고지해 드립니다. 고객님들을 위해, 늘 더 노력하는 아드리게 호텔이 되겠습니다.공지사항촛불이벤트, 테이프 사용금지아드리게 Suite(노천탕) 객실 안내 : 입실 시 보증금 5만원 있으며, 노천탕 물을 넘길 시 패널티로 상하수도료 5만원을 청구합니다.기본규정2인 1실 기준으로, 인원 추가 절대 불가능합니다(객실파손우려)한 객실에 3인이상 여남 혼숙 불가객실 시설물 오염이나 훼손시 배상책임이 발생 할 수 있습니다.객실 배정 및 회원 혜택은 제휴점 내규에 따라 제공됩니다.추가요금일반실 기준 2시간까지는 시간당 1만원 2시간 경과시 대실 요금 부과됩니다.객실 요금에 따라 추가 요금이 더 발생될 수 있습니다. 객실 호수나 타입 지정은 불가합니다.객실 당 주차는 1대만 가능합니다 (2대 주차불가)입실 전 선 주차불가,희귀차종, 특수차량은 주차가 불가합니다.병주류(캔 O 병 X): 병으로 된 주류는 안정상의 이유로 반입을 금지하고 있습니다.스탠다드디럭스 객실 욕조 안내스탠다드디럭스 객실 욕조는 1인용 입니다.안전사고가 발생하지 않도록 에티켓을 지켜주시기 바랍니다러쉬(Rush) 등 외부입욕제 반입금지러쉬 등 외부 입욕제 사용으로 인해 객실 청소 및 환기에 심각한 문제가 발생하여 사용을 금합니다. 당 호텔에서 고급 입욕제를 별도로 제공하고 있으니 전용으로 이용 부탁드립니다.외부 입욕제 사용 시 별도의 패널티 금액 20만원 발생합니다.객실 시설물이나 집기류의 오염이나 훼손 시 배상 책임이 발생할 수 있습니다.외국인 방문객 신분증 OR 여권 지참 필요코로나로 인한 국내 확산 방지를 위해 법무부 출입국에 외국인 방문객 정보를 의무적으로 제출해야 합니다. 외국인은 여권이나 신분증 지참 반드시 필요합니다.(핸드폰 사진 불가) 신분증 미지참 이유로 취소환불 절대 불가입니다취소 및 환불 추가요금 규정 안내미성년자 투숙 절대 불가(신분증 미지참으로 인한 취소환불 절대 불가)투숙당일 22시까지 미체크인시 호텔에 사전 연락 없는 예약건에 대해서는 노쇼처리 되며 , 정산 관계상 취소 및 환불이 불가능합니다.도보전용 상품 예약 후 차량 체크를 하셨더라도 도보전용 상품은 주차 불가하며, 주차가 필요하신 경우 할인 취소되고 객실 차액 발생합니다.(해당 사유 취소환불 절대 불가)호텔업의 통상적인 약관에 따라 운영하고 있으며, 약관을 넘는 상식 밖의 행동이나 과도한 요구로 다른 투숙객의 프라이버시와 안전을(위생포함) 위협하는 투숙객은 환불없이 즉각적으로 퇴실 조치를 할 수 있습니다. 예시)애완동물 출입요구, 출장마사지 출입요구, 마스크 미착용, 2인1실 미준수, 객실 간 이동 금지에 관한 방역지침 위반 등 포괄적인 비상식적인 요구나 불법 행위당 호텔에서 마약 복용 시 즉시 112에 신고되며, 불법 탈법 행위 자체를 원천적으로 용인하지 않습니다.전화 예약환불 규정 안내환불안내당일 : 환불 불가하루 전 : 50% 차감이틀 전 : 30% 차감코로나 안심존 안내코로나 대비 당 호텔 매일 소독 실시중전 객실, 공용부, 시설부, 부대시설 특별 방역을 강화하여 매일 소독 실시중입니다.전 근무자 마스크 착용 및 손소독제 넉넉하게 준비하였습니다.신종 코로나 의심자라도 투숙할 시에는 사전에 자진 휴업을 실시할 예정이오니 안심하고 이용하시기 바랍니다.숙소 소개역삼 아드리게는 강남 교통의 중심 역삼역 1번 출구 도보 3분 거리로 접근성이 편리하며 자쿠지 관리 메뉴얼에 따른 위생적인 스파 노천탕, 그리고 욕조에서 여유롭게 즐길 수 있는 영화 TV 시청 휴식을 즐길 수 있답니다. 편안하고 안전한 발렛파킹과 도어 서비스는 물론, 삼성동 스타필드 코엑스몰과 파이낸스 센터, 강남역 삼성전자 등 비즈니스와 쇼핑성을 두루 갖춘 인접한 위치에 있습니다. 또한, 객실 정비 후 소독 완료 객실 배정으로 최선을 다하여 진행하고 있습니다.Editors Tip 1. 특1급 호텔 침구류 에코 그린 세탁 시스템 2. 영화 관람과 TV 시청이 가능한 초대형 월풀 (일부 객실 한정)3. 도심 속에서 즐기는 스파 힐링 (일부 객실 한정)", 29,800원~, 4.4
